stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
2951151503,,new,2017 GMC Canyon,2017,GMC,Canyon,4WD SLE,"$42,370",Extended Cab Pickup - Standard Bed,3.6L DOHC DI V6 W/VVT,Automatic,Cyber Gray Metallic,Jet Black,,http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/ext_GBV_deg01.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/ext_GBV_deg02.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/ext_GBV_deg03.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/ext_GBV_deg04.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/int_H0U_deg01.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/int_H0U_deg02.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/int_H0U_deg03.jpg|http://inventory-cf.assets-cdk.com/RTT/GMC/2017/3416113/default/int_H0U_deg04.jpg|http://inventory-cf.assets-cdk.com/chrome/389212/cc_2017GMT220003_01_640_GBV.png,http://www.riversideofprescott.com/VehicleDetails/new-2017-GMC-Canyon-4WD_SLE-Prescott-ON/2951151503,0,0
2951A,,used,1989 Cadillac DeVille,1989,Cadillac,DeVille,,Contact Us,,N/A,N/A,N/A,N/A,"87,273",http://media-dmg.assets-cdk.com/websites/5.0-785/websitesEar/websitesWebApp/common/images/no_image_graphic.gif,http://www.riversideofprescott.com/VehicleDetails/used-1989-Cadillac-DeVille-_-Prescott-ON/3019604313,0,1
2952A,,used,2015 GMC Sierra 1500,2015,GMC,Sierra 1500,SLT 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),Contact Us,Crew Cab Pickup - Short Bed,V-8 cyl,Automatic,Black,N/A,"120,210",http://inventory-cf.assets-cdk.com/chrome_jpgs/2015/17319.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2015-GMC-Sierra_1500-Denali-Prescott-ON/3023319783,0,1
2953175823,,new,2017 Buick Encore,2017,Buick,Encore,Preferred,"$25,990",SUV,"1.4L, 4 CYL, DOHC, TURBOCHARGED",Automatic,River Rock Metallic,Ebony,,http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/ext_GD7_deg01.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/ext_GD7_deg02.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/ext_GD7_deg03.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/ext_GD7_deg04.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/ext_GD7_deg05.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/int_AFN_deg02.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/int_AFN_deg03.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/int_AFN_deg04.jpg|http://inventory-dmg.assets-cdk.com/RTT/Buick/2017/3298523/default/int_AFN_deg05.jpg|http://inventory-dmg.assets-cdk.com/chrome/384295/cc_2017BUS040001_01_640_GD7.png,http://www.riversideofprescott.com/VehicleDetails/new-2017-Buick-Encore-Preferred-Prescott-ON/2953175823,0,1
2953A,,used,2014 GMC Terrain,2014,GMC,Terrain,,"$20,999",SUV,V-6 cyl,Automatic,Gold,N/A,,http://inventory-cf.assets-cdk.com/4/3/3/15247098334.jpg|http://inventory-cf.assets-cdk.com/9/6/4/15247098469.jpg|http://inventory-cf.assets-cdk.com/2/0/6/15247098602.jpg|http://inventory-cf.assets-cdk.com/9/4/7/15247098749.jpg|http://inventory-cf.assets-cdk.com/1/6/8/15247098861.jpg|http://inventory-cf.assets-cdk.com/0/3/9/15247098930.jpg|http://inventory-cf.assets-cdk.com/4/2/6/15247099624.jpg|http://inventory-cf.assets-cdk.com/4/2/7/15247099724.jpg|http://inventory-cf.assets-cdk.com/5/6/8/15247099865.jpg|http://inventory-cf.assets-cdk.com/4/8/9/15247099984.jpg|http://inventory-cf.assets-cdk.com/3/5/1/15247100153.jpg|http://inventory-cf.assets-cdk.com/2/7/2/15247100272.jpg|http://inventory-cf.assets-cdk.com/4/0/4/15247100404.jpg|http://inventory-cf.assets-cdk.com/2/5/5/15247100552.jpg|http://inventory-cf.assets-cdk.com/0/6/7/15247100760.jpg|http://inventory-cf.assets-cdk.com/0/6/8/15247100860.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2014/16223.jpg,http://www.riversideofprescott.com/VehicleDetails/certified-2014-GMC-Terrain-SLT-Prescott-ON/3033483273,1,1
2955A,,used,2014 GMC Sierra 1500,2014,GMC,Sierra 1500,Denali 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),"$32,999",Crew Cab Pickup - Standard Bed,V-8 cyl,Automatic,N/A,N/A,,http://inventory-cf.assets-cdk.com/2/9/1/15104229192.jpg|http://inventory-cf.assets-cdk.com/3/8/2/15104229283.jpg|http://inventory-cf.assets-cdk.com/7/5/3/15104229357.jpg|http://inventory-cf.assets-cdk.com/9/2/4/15104229429.jpg|http://inventory-cf.assets-cdk.com/1/6/4/15104229461.jpg|http://inventory-cf.assets-cdk.com/4/9/4/15104229494.jpg|http://inventory-cf.assets-cdk.com/5/3/5/15104229535.jpg|http://inventory-cf.assets-cdk.com/1/9/5/15104229591.jpg|http://inventory-cf.assets-cdk.com/8/2/6/15104229628.jpg|http://inventory-cf.assets-cdk.com/6/7/6/15104229676.jpg|http://inventory-cf.assets-cdk.com/1/8/7/15104229781.jpg|http://inventory-cf.assets-cdk.com/2/2/8/15104229822.jpg|http://inventory-cf.assets-cdk.com/5/9/8/15104229895.jpg|http://inventory-cf.assets-cdk.com/5/3/9/15104229935.jpg|http://inventory-cf.assets-cdk.com/5/7/9/15104229975.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2014/15987.jpg,http://www.riversideofprescott.com/VehicleDetails/certified-2014-GMC-Sierra_1500-SLE-Prescott-ON/3035938103,1,0
2956A,,used,2016 Chevrolet Cruze Limited,2016,Chevrolet,Cruze,LS 4dr Sedan (1.5L 4cyl 6A),"$17,999",Sedan,I-4 cyl,Automatic,N/A,N/A,,http://inventory-dmg.assets-cdk.com/chrome_jpgs/2016/18914.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2016-Chevrolet-Cruze_Limited-LT-Prescott-ON/3035938113,0,1
2956B,,used,2011 Chevrolet Equinox,2011,Chevrolet,Equinox,LS,"$10,998",SUV,V-6 cyl,Automatic,Brown,N/A,,http://inventory-dmg.assets-cdk.com/chrome_jpgs/2011/13579.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2011-Chevrolet-Equinox-1LT-Prescott-ON/3047637453,0,1
2956C,,used,2011 Chevrolet Equinox,2011,Chevrolet,Equinox,LS,"$10,998",SUV,V-6 cyl,Automatic,Brown,N/A,,http://inventory-cf.assets-cdk.com/chrome_jpgs/2011/13579.jpg,http://www.riversideofprescott.com/VehicleDetails/certified-2011-Chevrolet-Equinox-1LT-Prescott-ON/3051208763,1,0
2957848743,,new,2017 GMC Sierra 1500,2017,GMC,Sierra 1500,SLT,"$62,845",Crew Cab Pickup - Short Bed,"ECOTEC3 5.3L DI V8, VVT, AFM",Automatic,Dark Slate Metallic,Jet Black,,http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/ext_GPA_deg01.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/ext_GPA_deg02.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/ext_GPA_deg03.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/ext_GPA_deg04.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/int_H3B_deg01.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/int_H3B_deg02.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/int_H3B_deg03.jpg|http://inventory-dmg.assets-cdk.com/RTT/GMC/2017/3297623/default/int_H3B_deg04.jpg|http://inventory-dmg.assets-cdk.com/chrome/384773/cc_2017GMT170004_01_640_GPA.png,http://www.riversideofprescott.com/VehicleDetails/new-2017-GMC-Sierra_1500-SLT-Prescott-ON/2957848743,0,1
