stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
1517Z,,used,2015 Hyundai Veloster,2015,Hyundai,VELOSTER,,Contact Us,,I4,,Blue,,,http://inventory-cf.assets-cdk.com/chrome_jpgs/2015/21571.jpg,http://www.stalkergm.com/VehicleDetails/used-2015-Hyundai-Veloster-3dr_Cpe_Man_Turbo_R_Spec-Creston-IA/3069228543,0,0
1518A,,used,2008 Chrysler Sebring,2008,Chrysler,Sebring,,"$6,994",,2.4L 4-Cylinder DOHC 16V Dual VVT,,Red,,,http://inventory-dmg.assets-cdk.com/7/3/9/14588828937.jpg|http://inventory-dmg.assets-cdk.com/chrome_jpgs/2008/10064.jpg,http://www.stalkergm.com/VehicleDetails/used-2008-Chrysler-Sebring-2dr_Convertible_LX_FWD-Creston-IA/2988170943,0,1
1518B,,used,1999 Chrysler Sebring,1999,Chrysler,Sebring,,"$3,500",,2.5L V6 SMPI SOHC 24V,,Red,,,http://inventory-cf.assets-cdk.com/chrome_jpgs/1999/8115.jpg,http://www.stalkergm.com/VehicleDetails/used-1999-Chrysler-Sebring-2dr_Convertible_JXi-Creston-IA/3031852403,0,0
1519,,certified,2016 Chevrolet Impala Limited,2016,Chevrolet,Impala Limited,LT,"$14,732",,3.6L V6 DGI DOHC VVT,,Gray,,,http://inventory-cf.assets-cdk.com/1/0/4/14750577401.jpg|http://inventory-cf.assets-cdk.com/2/9/4/14750577492.jpg|http://inventory-cf.assets-cdk.com/4/6/0/14750578064.jpg|http://inventory-cf.assets-cdk.com/9/4/4/14750578449.jpg|http://inventory-cf.assets-cdk.com/4/6/2/14750578264.jpg|http://inventory-cf.assets-cdk.com/9/3/3/14750578339.jpg|http://inventory-cf.assets-cdk.com/5/2/8/14750578825.jpg|http://inventory-cf.assets-cdk.com/4/3/9/14750578934.jpg|http://inventory-cf.assets-cdk.com/8/2/6/14750577628.jpg|http://inventory-cf.assets-cdk.com/9/1/7/14750577719.jpg|http://inventory-cf.assets-cdk.com/2/3/8/14750577832.jpg|http://inventory-cf.assets-cdk.com/2/2/3/14750580322.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2016/15828.jpg,http://www.stalkergm.com/VehicleDetails/certified-2016-Chevrolet-Impala_Limited-LT-Creston-IA/2974571053,0,0
1522,,certified,2016 Chevrolet Equinox,2016,Chevrolet,Equinox,FWD LT,"$20,994",,2.4L 4-Cylinder SIDI DOHC VVT,,Silver,,,http://inventory-cf.assets-cdk.com/6/0/9/14751897906.jpg|http://inventory-cf.assets-cdk.com/1/8/7/14751898781.jpg|http://inventory-cf.assets-cdk.com/0/5/4/14751899450.jpg|http://inventory-cf.assets-cdk.com/5/7/0/14751900075.jpg|http://inventory-cf.assets-cdk.com/1/6/6/14751900661.jpg|http://inventory-cf.assets-cdk.com/8/6/9/14751900968.jpg|http://inventory-cf.assets-cdk.com/5/7/4/14751903475.jpg|http://inventory-cf.assets-cdk.com/5/8/1/14751904185.jpg|http://inventory-cf.assets-cdk.com/0/3/7/14751904730.jpg|http://inventory-cf.assets-cdk.com/9/9/1/14751905199.jpg|http://inventory-cf.assets-cdk.com/3/9/6/14751905693.jpg|http://inventory-cf.assets-cdk.com/0/3/4/14751907430.jpg|http://inventory-cf.assets-cdk.com/8/6/7/14751907768.jpg|http://inventory-cf.assets-cdk.com/9/6/1/14751908169.jpg|http://inventory-cf.assets-cdk.com/8/4/5/14751908548.jpg|http://inventory-cf.assets-cdk.com/7/2/9/14751908927.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2016/20030.jpg,http://www.stalkergm.com/VehicleDetails/certified-2016-Chevrolet-Equinox-FWD_LT-Creston-IA/2974571063,0,0
15235C,,used,2006 Jeep Liberty,2006,Jeep,Liberty,,"$6,498",,PowerTech 3.7L V6,,Tan,,,http://inventory-cf.assets-cdk.com/0/9/4/15467225490.jpg|http://inventory-cf.assets-cdk.com/7/0/5/15467225507.jpg|http://inventory-cf.assets-cdk.com/9/2/5/15467225529.jpg|http://inventory-cf.assets-cdk.com/0/1/6/15467225610.jpg|http://inventory-cf.assets-cdk.com/1/8/7/15467225781.jpg|http://inventory-cf.assets-cdk.com/1/6/9/15467225961.jpg|http://inventory-cf.assets-cdk.com/5/8/9/15467225985.jpg|http://inventory-cf.assets-cdk.com/5/7/0/15467226075.jpg|http://inventory-cf.assets-cdk.com/2/8/1/15467226182.jpg|http://inventory-cf.assets-cdk.com/6/3/2/15467226236.jpg|http://inventory-cf.assets-cdk.com/6/9/3/15467226396.jpg|http://inventory-cf.assets-cdk.com/6/3/4/15467226436.jpg|http://inventory-cf.assets-cdk.com/0/8/4/15467226480.jpg|http://inventory-cf.assets-cdk.com/8/5/7/15467226758.jpg|http://inventory-cf.assets-cdk.com/7/7/7/15467226777.jpg|http://inventory-cf.assets-cdk.com/1/8/7/15467226781.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2006/8923.jpg,http://www.stalkergm.com/VehicleDetails/used-2006-Jeep-Liberty-4dr_Limited_4WD-Creston-IA/3019188653,0,0
1523A,,used,2015 Jeep Grand Cherokee,2015,Jeep,Grand Cherokee,Laredo 4dr SUV (3.6L 6cyl 8A),"$31,499",,3.6L V6 24V VVT,,Blue,,,http://inventory-dmg.assets-cdk.com/8/0/1/14871337108.jpg|http://inventory-dmg.assets-cdk.com/6/7/1/14871337176.jpg|http://inventory-dmg.assets-cdk.com/5/9/2/14871337295.jpg|http://inventory-dmg.assets-cdk.com/0/7/3/14871337370.jpg|http://inventory-dmg.assets-cdk.com/9/9/7/14871337799.jpg|http://inventory-dmg.assets-cdk.com/3/5/8/14871337853.jpg|http://inventory-dmg.assets-cdk.com/9/0/9/14871337909.jpg|http://inventory-dmg.assets-cdk.com/1/9/9/14871337991.jpg|http://inventory-dmg.assets-cdk.com/4/6/0/14871338064.jpg|http://inventory-dmg.assets-cdk.com/9/3/1/14871338139.jpg|http://inventory-dmg.assets-cdk.com/1/6/2/14871338261.jpg|http://inventory-dmg.assets-cdk.com/7/2/5/14871338527.jpg|http://inventory-dmg.assets-cdk.com/3/5/7/14871338753.jpg|http://inventory-dmg.assets-cdk.com/7/3/8/14871338837.jpg|http://inventory-dmg.assets-cdk.com/9/9/8/14871338899.jpg|http://inventory-dmg.assets-cdk.com/5/7/9/14871338975.jpg|http://inventory-dmg.assets-cdk.com/evox/color_0640_032/9779/9779_cc0640_032_PBU.jpg|http://inventory-dmg.assets-cdk.com/evox/color_0640_001/9779/9779_cc0640_001_PBU.jpg|http://inventory-dmg.assets-cdk.com/evox/color_0640_014/9779/9779_cc0640_014_PBU.jpg|http://inventory-dmg.assets-cdk.com/chrome_jpgs/2015/21102.jpg,http://www.stalkergm.com/VehicleDetails/used-2015-Jeep-Grand_Cherokee-4WD_4dr_Limited-Creston-IA/3020805273,0,1
1525A,,used,2007 Chevrolet Tahoe,2007,Chevrolet,Tahoe,,"$8,500",,Vortec 5.3L V8 SFI Flex Fuel,,Silver,,,http://inventory-dmg.assets-cdk.com/7/6/4/14936268467.jpg|http://inventory-dmg.assets-cdk.com/7/9/6/14936268697.jpg|http://inventory-dmg.assets-cdk.com/0/4/8/14936268840.jpg|http://inventory-dmg.assets-cdk.com/3/1/0/14936269013.jpg|http://inventory-dmg.assets-cdk.com/5/1/4/14936269415.jpg|http://inventory-dmg.assets-cdk.com/2/4/5/14936269542.jpg|http://inventory-dmg.assets-cdk.com/5/7/9/14936269975.jpg|http://inventory-dmg.assets-cdk.com/7/2/1/14936270127.jpg|http://inventory-dmg.assets-cdk.com/3/7/3/14936270373.jpg|http://inventory-dmg.assets-cdk.com/4/1/5/14936270514.jpg|http://inventory-dmg.assets-cdk.com/7/5/5/14936270557.jpg|http://inventory-dmg.assets-cdk.com/3/8/6/14936270683.jpg|http://inventory-dmg.assets-cdk.com/5/2/2/14936271225.jpg|http://inventory-dmg.assets-cdk.com/5/2/2/14936273225.jpg|http://inventory-dmg.assets-cdk.com/8/0/1/14936273108.jpg|http://inventory-dmg.assets-cdk.com/3/4/7/14936272743.jpg|http://inventory-dmg.assets-cdk.com/0/1/8/14936272810.jpg|http://inventory-dmg.assets-cdk.com/chrome_jpgs/2007/9212.jpg,http://www.stalkergm.com/VehicleDetails/used-2007-Chevrolet-Tahoe-4WD_4dr_1500_LT-Creston-IA/2992500383,0,1
1526,,certified,2017 Chevrolet Traverse,2017,Chevrolet,Traverse,AWD Premier,"$38,900",,3.6L V6 SIDI,,Silver,,,http://inventory-cf.assets-cdk.com/chrome_jpgs/2017/15863.jpg,http://www.stalkergm.com/VehicleDetails/certified-2017-Chevrolet-Traverse-AWD_Premier-Creston-IA/2979665433,0,0
1529,,used,2014 Chevrolet Traverse,2014,Chevrolet,Traverse,LT 4dr SUV AWD w/1LT (3.6L 6cyl 6A),"$23,989",,3.6L V6 SIDI,,Silver,,,http://inventory-dmg.assets-cdk.com/chrome_jpgs/2014/15863.jpg,http://www.stalkergm.com/VehicleDetails/used-2014-Chevrolet-Traverse-AWD_LT_w%2F2LT-Creston-IA/2993259503,0,1
