stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
H7413,,used,2016 Honda HR-V EX-L w/Navi,2016,Honda,HR-V,4dr SUV (1.5L 4cyl CVT),"$26,000",Sport Utility,"L4, 1.8L; ",Variable,Silver,,"1,558",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608472_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-honda-hr-v-longview-wa=608472,0,1
H7413A,,used,2012 Chevrolet Malibu LS w/1FL,2012,Chevrolet,Malibu,LS,"$10,000",4dr Car,"L4, 2.4L; ",Automatic,White,,"90,471",,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2012-chevrolet-malibu-longview-wa=611080,0,1
H7414,,used,2016 Honda Civic Sedan EX-T,2016,Honda,Civic,,"$21,000",4dr Car,"L4, 1.5L; ",Variable,Silver,,"1,116",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608474_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-honda-civic-sedan-longview-wa=608474,0,1
H7415,,used,2017 Honda HR-V EX,2017,Honda,HR-V,,"$23,500",Sport Utility,"L4, 1.8L; ",Variable,Blue,,"2,154",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608473_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2017-honda-hr-v-longview-wa=608473,0,1
H7416,,used,2015 Chrysler 200 Limited,2015,Chrysler,200,LX 4dr Sedan (2.4L 4cyl 9A),"$13,000",4dr Car,"L4, 2.4L",Automatic,Silver,,"43,058",,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2015-chrysler-200-longview-wa=608984,0,1
H7417,,used,2016 Hyundai Sonata 2.4L SE,2016,Hyundai,Sonata,,"$16,000",4dr Car,"L4, 2.4L",Automatic,Blue,,"29,865",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608989_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-hyundai-sonata-longview-wa=608989,0,1
H7417A,,used,2004 Hyundai Sonata ,2004,Hyundai,Sonata,,Please Call,4 Door,"V6, 2.7L; ",Automatic,Gray,,"97,927",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/620564_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2004-hyundai-sonata-longview-wa=620564,0,1
H7418,,used,2015 Toyota Tacoma ,2015,Toyota,Tacoma,V6 4dr Double Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),"$31,800",Double Cab,"V6, 4.0L",Automatic,Silver,,"29,960",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609244_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2015-toyota-tacoma-longview-wa=609244,0,1
H7418A,,used,2006 Toyota Tacoma PreRunner,2006,Toyota,Tacoma,PreRunner Access Cab,"$12,988",Double Cab,"V6, 4.0L",Automatic,Silver,,,http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/612474_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2006-toyota-tacoma-longview-wa=612474,0,1
H7419,,used,2016 Honda Civic Sedan EX-L,2016,Honda,Civic,,"$23,000",4dr Car,"L4, 1.5L; ",Variable,Silver,,"1,008",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/609438_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-honda-civic-sedan-longview-wa=609438,0,1
H7420,,used,2014 Honda CR-V LX,2014,Honda,CR-V,EX 4dr SUV AWD (2.4L 4cyl 5A),"$19,000",Sport Utility,"L4, 2.4L; ",Automatic,Red,,,,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2014-honda-cr-v-longview-wa=610374,0,1
H7420A,,used,2015 Toyota Camry SE,2015,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 6A),"$18,000",4dr Car,"L4, 2.5L",Automatic,White,,"25,268",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/611082_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2015-toyota-camry-longview-wa=611082,0,1
