model_make_id,model_name,model_trim,model_year,model_body,model_engine_cc,model_engine_cyl,model_engine_fuel,model_transmission_type
Acura,TSX,Special Edition 4dr Sedan (2.4L 4cyl 6M),2014,Compact Cars,2400,4,Premium Unleaded (Recommended),Manual
Acura,TSX,4dr Sedan w/Technology Package (3.5L 6cyl 5A),2014,Compact Cars,3500,6,Premium Unleaded (Required),Automatic
Alfa Romeo,4C,2dr Coupe (1.7L 4cyl Turbo 6AM),2014,Compact Cars,1700,4,Premium Unleaded (Required),Automated Manual
Aston Martin,DB9,Volante 2dr Convertible (5.9L 12cyl 6A),2014,Mini Compact Cars,5900,12,Premium Unleaded (Required),Automatic
Aston Martin,DB9,2dr Coupe (5.9L 12cyl 6A),2014,Mini Compact Cars,5900,12,Premium Unleaded (Required),Automatic
Aston Martin,Rapide S,4dr Sedan (5.9L 12cyl 6A),2014,Subcompact Cars,5900,12,Premium Unleaded (Required),Automatic
Aston Martin,V8 Vantage,2dr Coupe (4.7L 8cyl 6M),2014,Two Seaters,4700,8,Premium Unleaded (Required),Manual
Aston Martin,V8 Vantage,Roadster 2dr Convertible (4.7L 8cyl 6M),2014,Two Seaters,4700,8,Premium Unleaded (Required),Manual
Aston Martin,V8 Vantage,Roadster 2dr Convertible (4.7L 8cyl 7AM),2014,Two Seaters,4700,8,Premium Unleaded (Required),Automated Manual
Aston Martin,V8 Vantage,S 2dr Coupe (4.7L 8cyl 6M),2014,Two Seaters,4700,8,Premium Unleaded (Required),Manual
Aston Martin,V8 Vantage,S Roadster 2dr Convertible (4.7L 8cyl 7AM),2014,Two Seaters,4700,8,Premium Unleaded (Required),Automated Manual
Aston Martin,V8 Vantage,S 2dr Coupe (4.7L 8cyl 7AM),2014,Two Seaters,4700,8,Premium Unleaded (Required),Automated Manual
Aston Martin,V8 Vantage,S Roadster 2dr Convertible (4.7L 8cyl 6M),2014,Two Seaters,4700,8,Premium Unleaded (Required),Manual
Aston Martin,V8 Vantage,2dr Coupe (4.7L 8cyl 7AM),2014,Two Seaters,4700,8,Premium Unleaded (Required),Automated Manual
Aston Martin,Vanquish,2dr Coupe (5.9L 12cyl 6A),2014,Mini Compact Cars,5900,12,Premium Unleaded (Required),Automatic
Audi,A4,2.0T Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M),2014,Compact Cars,2000,4,Premium Unleaded (Required),Manual
Audi,A4,2.0T Premium 4dr Sedan (2.0L 4cyl Turbo CVT),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A4,2.0T Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A5,2.0T Premium quattro 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A5,2.0T Premium quattro 2dr Coupe AWD (2.0L 4cyl Turbo 6M),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Manual
Audi,A5,2.0T Premium quattro 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A5,2.0T Premium 2dr Convertible (2.0L 4cyl Turbo CVT),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A6,2.0T Premium 4dr Sedan (2.0L 4cyl Turbo CVT),2014,Midsize Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A6,3.0T Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
Audi,A6,2.0T Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2014,Midsize Cars,2000,4,Premium Unleaded (Required),Automatic
Audi,A6,TDI Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A,2014,Midsize Cars,3000,6,Diesel,Automatic
Audi,A7,TDI Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A,2014,Midsize Cars,3000,6,Diesel,Automatic
Audi,A7,Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
Audi,A8,L TDI quattro 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2014,Large Cars,3000,6,Diesel,Automatic
Audi,A8,L W12 6.3 quattro 4dr Sedan AWD (6.3L 12cyl 8A),2014,Large Cars,6300,12,Premium Unleaded (Required),Automatic
Audi,A8,L 3.0T quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
Audi,A8,4.0T quattro 4dr Sedan AWD (4.0L 8cyl Turbo 8A),2014,Midsize Cars,4000,8,Premium Unleaded (Required),Automatic
Audi,A8,L 4.0T quattro 4dr Sedan AWD (4.0L 8cyl Turbo 8A),2014,Large Cars,4000,8,Premium Unleaded (Required),Automatic
Audi,A8,3.0T quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
Audi,allroad,Premium quattro 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2014,Small Station Wagons,2000,4,Premium Unleaded (Recommended),Automatic
Audi,Q3,4dr SUV AWD (2.0L 4cyl Turbo 6AM),2014,Sport Utility Vehicles,2000,4,Premium Unleaded (Recommended),Automated Manual
Audi,Q5,2.0T Prestige quattro 4dr SUV AWD (2.0L 4cyl Turbo gas/electric ,2014,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
Audi,Q5,3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
Audi,Q5,2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2014,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
Audi,Q5,TDI Premium Plus quattro 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2014,Sport Utility Vehicles,3000,6,Diesel,Automatic
Audi,Q7,3.0T Premium quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
Audi,Q7,3.0T S line Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
Audi,Q7,TDI Premium quattro 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2014,Sport Utility Vehicles,3000,6,Diesel,Automatic
Audi,R8,V10 quattro 2dr Coupe AWD (5.2L 10cyl 6M),2014,Two Seaters,5200,10,Premium Unleaded (Required),Manual
Audi,R8,V10 quattro 2dr Coupe AWD (5.2L 10cyl 7AM),2014,Two Seaters,5200,10,Premium Unleaded (Required),Automated Manual
Audi,R8,V10 quattro Spyder 2dr Convertible AWD (5.2L 10cyl 6M),2014,Two Seaters,5200,10,Premium Unleaded (Required),Manual
Audi,R8,V8 quattro Spyder 2dr Convertible AWD (4.2L 8cyl 7AM),2014,Two Seaters,4200,8,Premium Unleaded (Required),Automated Manual
Audi,R8,V10 Plus quattro 2dr Coupe AWD (5.2L 10cyl 7AM),2014,Two Seaters,5200,10,Premium Unleaded (Required),Automated Manual
Audi,R8,V10 Plus quattro 2dr Coupe AWD (5.2L 10cyl 6M),2014,Two Seaters,5200,10,Premium Unleaded (Required),Manual
Audi,R8,V8 quattro 2dr Coupe AWD (4.2L 8cyl 6M),2014,Two Seaters,4200,8,Premium Unleaded (Required),Manual
Audi,R8,V10 quattro Spyder 2dr Convertible AWD (5.2L 10cyl 7AM),2014,Two Seaters,5200,10,Premium Unleaded (Required),Automated Manual
Audi,R8,V8 quattro 2dr Coupe AWD (4.2L 8cyl 7AM),2014,Two Seaters,4200,8,Premium Unleaded (Required),Automated Manual
Audi,R8,V8 quattro Spyder 2dr Convertible AWD (4.2L 8cyl 6M),2014,Two Seaters,4200,8,Premium Unleaded (Required),Manual
Audi,RS 5,quattro 2dr Coupe AWD (4.2L 8cyl 7AM),2014,Subcompact Cars,4200,8,Premium Unleaded (Required),Automated Manual
Audi,RS 5,quattro 2dr Convertible AWD (4.2L 8cyl 7AM),2014,Subcompact Cars,4200,8,Premium Unleaded (Required),Automated Manual
Audi,RS 7,Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 8A),2014,Midsize Cars,4000,8,Premium Unleaded (Required),Automatic
Audi,S4,Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 6M),2014,Compact Cars,3000,6,Premium Unleaded (Required),Manual
Audi,S4,Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 7AM),2014,Compact Cars,3000,6,Premium Unleaded (Required),Automated Manual
Audi,S5,Premium Plus quattro 2dr Coupe AWD (3.0L 6cyl S/C 7AM),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automated Manual
Audi,S5,Premium Plus quattro 2dr Coupe AWD (3.0L 6cyl S/C 6M),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Manual
Audi,S5,Premium Plus quattro 2dr Convertible AWD (3.0L 6cyl S/C 7AM),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automated Manual
Audi,S6,quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM),2014,Midsize Cars,4000,8,Premium Unleaded (Required),Automated Manual
Audi,S7,quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM),2014,Midsize Cars,4000,8,Premium Unleaded (Required),Automated Manual
Audi,S8,quattro 4dr Sedan AWD (4.0L 8cyl Turbo 8A),2014,Midsize Cars,4000,8,Premium Unleaded (Required),Automatic
Audi,SQ5,3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
Audi,TT,2.0T Premium Plus quattro 2dr Coupe AWD (2.0L 4cyl Turbo 6AM),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automated Manual
Audi,TT,2.0T Premium Plus quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6,2014,Two Seaters,2000,4,Premium Unleaded (Required),Automated Manual
Audi,TTS,quattro 2dr Coupe AWD (2.0L 4cyl Turbo 6AM),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automated Manual
Audi,TTS,quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM),2014,Two Seaters,2000,4,Premium Unleaded (Required),Automated Manual
Bentley,Flying Spur,4dr Sedan AWD (6.0L 12cyl Turbo 8A),2014,Midsize Cars,6000,12,Flex-Fuel (Premium Unleaded/E85),Automatic
BMW,3 Series,328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2014,Small Station Wagons,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,ActiveHybrid 3 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A,2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series,328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A),2014,Small Station Wagons,2000,4,Diesel,Automatic
BMW,3 Series,328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A),2014,Compact Cars,2000,4,Diesel,Automatic
BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),2014,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series,328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,320i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328d 4dr Sedan (2.0L 4cyl Turbodiesel 8A),2014,Compact Cars,2000,4,Diesel,Automatic
BMW,3 Series,328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,320i 4dr Sedan (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328i 4dr Sedan (2.0L 4cyl Turbo 8A),2014,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2014,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series Gran Turismo,335i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series Gran Turismo,328i xDrive 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2014,Large Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,435i 2dr Coupe (3.0L 6cyl Turbo 8A),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i 2dr Coupe (2.0L 4cyl Turbo 8A),2014,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 8A),2014,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,5 Series,535d 4dr Sedan (3.0L 6cyl Turbodiesel 8A),2014,Midsize Cars,3000,6,Diesel,Automatic
BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2014,Midsize Cars,3000,6,Diesel,Automatic
BMW,5 Series,550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2014,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,5 Series,528i 4dr Sedan (2.0L 4cyl Turbo 8A),2014,Midsize Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series,528i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2014,Midsize Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,550i 4dr Hatchback (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,535i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,535i 4dr Hatchback (3.0L 6cyl Turbo 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,550i xDrive 4dr Hatchback AWD (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,640i 2dr Coupe (3.0L 6cyl Turbo 8A),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,650i 2dr Coupe (4.4L 8cyl Turbo 8A),2014,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,640i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,650i 2dr Convertible (4.4L 8cyl Turbo 8A),2014,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,650i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),2014,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,640i 2dr Convertible (3.0L 6cyl Turbo 8A),2014,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),2014,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,640i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,640i 4dr Sedan (3.0L 6cyl Turbo 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,650i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2014,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),2014,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,740Li xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,740i 4dr Sedan (3.0L 6cyl Turbo 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,750Li xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,750i 4dr Sedan (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,740Li 4dr Sedan (3.0L 6cyl Turbo 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,750Li 4dr Sedan (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,750i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,760Li 4dr Sedan (6.0L 12cyl Turbo 8A),2014,Large Cars,6000,12,Premium Unleaded (Required),Automatic
BMW,ActiveHybrid 5,4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2014,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,ActiveHybrid 7,740Li 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2014,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,SWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,LWB 4dr Sedan (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,SWB 4dr Sedan (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,LWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2014,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),2014,Midsize Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,M6,2dr Coupe (4.4L 8cyl Turbo 7AM),2014,Subcompact Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2014,Subcompact Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,M6 Gran Coupe,4dr Sedan (4.4L 8cyl Turbo 7AM),2014,Midsize Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,X1,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2014,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X1,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 6A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2014,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X3,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X3,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2014,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X4,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2014,Sport Utility Vehicles,4400,8,Premium Unleaded (Required),Automatic
BMW,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X5,xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2014,Sport Utility Vehicles,3000,6,Diesel,Automatic
BMW,X6,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2014,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X6,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2014,Sport Utility Vehicles,4400,8,Premium Unleaded (Required),Automatic
BMW,X6 M,4dr SUV AWD (4.4L 8cyl Turbo 6A),2014,Sport Utility Vehicles,4400,8,Premium Unleaded (Required),Automatic
BMW,Z4,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),2014,Two Seaters,3000,6,Premium Unleaded (Required),Automated Manual
BMW,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2014,Two Seaters,2000,4,Premium Unleaded (Required),Manual
BMW,Z4,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 6M),2014,Two Seaters,3000,6,Premium Unleaded (Required),Manual
Buick,Enclave,Convenience Group 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Premium Group 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Convenience Group 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Leather Group 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Premium Group 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Leather Group 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Encore,Premium 4dr SUV (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Premium 4dr SUV AWD (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Convenience 4dr SUV (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Leather 4dr SUV AWD (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Leather 4dr SUV (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,4dr SUV (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Convenience 4dr SUV AWD (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,4dr SUV AWD (1.4L 4cyl Turbo 6A),2014,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,LaCrosse,Leather Group 4dr Sedan AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,LaCrosse,Leather Group 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2014,Midsize Cars,2400,4,Regular Unleaded,Automatic
Buick,LaCrosse,Premium 2 Group 4dr Sedan (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,LaCrosse,Premium 1 Group 4dr Sedan (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,LaCrosse,4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2014,Midsize Cars,2400,4,Regular Unleaded,Automatic
Buick,LaCrosse,Premium 1 Group 4dr Sedan AWD (3.6L 6cyl 6A),2014,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,Regal,4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,GS 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium 2 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,GS 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium 2 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium 1 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium 1 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,4dr Sedan AWD (2.0L 4cyl Turbo 6A),2014,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Verano,Premium Group 4dr Sedan (2.0L 4cyl Turbo 6A),2014,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Verano,Leather Group 4dr Sedan (2.4L 4cyl 6A),2014,Compact Cars,2400,4,Flex-Fuel (Unleaded/E85),Automatic
Buick,Verano,4dr Sedan (2.4L 4cyl 6A),2014,Compact Cars,2400,4,Flex-Fuel (Unleaded/E85),Automatic
Buick,Verano,Convenience Group 4dr Sedan (2.4L 4cyl 6A),2014,Compact Cars,2400,4,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Premium 4dr Sedan (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Luxury 4dr Sedan AWD (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Premium 4dr Sedan AWD (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Performance 4dr Sedan AWD (3.6L 6cyl 6A),2014,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
